20131223114500,24.775281,2205,89,0.073000,46026.666666666664,42016275,51333869,-9317594,-0.18151,11
20131223120000,45.382022,4039,89,0.055000,41413.33333333333,39729494,41926707,-2197213,-0.052406,12
20131223121500,46.696629,4156,89,0.130000,47606.66666666667,38835736,38384170,451566,0.0117644,12
20131223123000,53.561798,4767,89,0.082000,61460,31822553,34404982,-2582429,-0.0750597,12
20131223124500,50.314607,4478,89,0.083000,59553.33333333333,37236336,46834866,-9598530,-0.204944,12
20131223130000,28.898876,2572,89,-0.009000,47233.33333333333,36349947,47822681,-11472734,-0.239902,13
20131223131500,33.674157,2997,89,0.088000,31266.666666666668,38501186,47977505,-9476319,-0.197516,13
20131223133000,-5.550562,-494,89,0.066000,31186.66666666667,37974002,52939150,-14965148,-0.282686,13
20131223134500,7.022472,625,89,0.110000,47026.666666666664,40393703,42090547,-1696844,-0.0403141,13
20131223140000,29.393258,2616,89,0.069000,49286.66666666667,36792868,45709505,-8916637,-0.195072,14
20131223141500,27.797753,2474,89,0.093000,48253.333333333336,32885077,36457170,-3572093,-0.0979805,14
20131223143000,8.471910,754,89,-0.029000,43706.666666666664,35465025,51178715,-15713690,-0.307036,14
20131223144500,-2.112360,-188,89,0.020000,39346.666666666664,31530135,39278372,-7748237,-0.197265,14
20131223150000,-17.067416,-1519,89,-0.176000,35326.666666666664,34059151,52365303,-18306152,-0.349586,15
20131223151500,-53.303371,-4744,89,-0.276000,31213.333333333336,35335632,48169631,-12833999,-0.266433,15
20131223153000,-64.393258,-5731,89,-0.332000,27020,35524946,48200050,-12675104,-0.262969,15
20131223154500,-69.022472,-6143,89,-0.398000,22260.000000000004,35128460,47706675,-12578215,-0.263657,15
20131223160000,-74.764045,-6654,89,-0.390000,17386.666666666668,34516315,48963013,-14446698,-0.295053,16
20131223161500,-63.568182,-5594,88,-0.360000,12386.666666666668,35291933,47396410,-12104477,-0.255388,16
20131223163000,-69.157303,-6155,89,-0.458000,8113.333333333334,37595356,49521776,-11926420,-0.240832,16
20131223164500,-67.898876,-6043,89,-0.474000,4313.333333333334,36230624,45233332,-9002708,-0.199028,16
20131223170000,-58.719101,-5226,89,-0.455000,1873.333333333334,39053387,41726253,-2672866,-0.0640572,17
20131223171500,-39.808989,-3543,89,-0.377000,26.666666666667,40204484,40405020,-200536,-0.00496315,17
20131223173000,-19.056180,-1696,89,-0.407000,-393.333333333333,37690477,38433081,-742604,-0.019322,17
20131223174500,-5.213483,-464,89,-0.500000,-553.333333333333,26071167,49328192,-23257025,-0.471475,17
20131224080000,-0.382022,-34,89,-0.171000,520,39030782,38521702,509080,0.0132154,08
20131224081500,-6.337079,-564,89,-0.116000,1020,43757352,43585016,172336,0.00395402,08
20131224083000,-9.876404,-879,89,-0.098000,1406.666666666666,45875711,45480232,395479,0.00869562,08
20131224084500,-8.022472,-714,89,-0.119000,1720,43960084,43572731,387353,0.0088898,08
20131224090000,-17.977528,-1600,89,-0.175000,4873.333333333334,40440195,40212869,227326,0.00565307,09
